1 1:17.000000 2:221.000000 3:133.492538 4:0.190715 5:7.450433 6:4.188577 7:3.878090 8:6.267234 9:5.944360 10:4.915936 11:3.465771 12:5.477507 13:6.373256 14:1.438654 15:1.554686 16:0.997958 17:1.422544 18:0.721091 19:4.659466 20:83179.116724 21:0.945040
1 1:19.000000 2:139.000000 3:89.984493 4:0.171623 5:6.095812 6:4.348240 7:5.887525 8:4.087016 9:5.732646 10:5.094863 11:4.600709 12:5.106739 13:6.364001 14:1.467635 15:1.536028 16:0.937153 17:1.432867 18:0.771573 19:3.738194 20:29310.791020 21:0.911354
1 1:17.000000 2:251.000000 3:102.750628 4:0.221678 5:5.267386 6:4.669646 7:5.772592 8:4.772505 9:5.244036 10:5.060511 11:4.469042 12:5.631527 13:6.171753 14:1.517781 15:1.552770 16:0.967336 17:1.499755 18:0.674502 19:4.947730 20:10451.519558 21:0.946289
-1 1:12.000000 2:245.000000 3:134.206243 4:0.066133 5:6.554206 6:5.563133 7:5.515059 8:4.973167 9:4.531082 10:2.712444 11:4.082592 12:5.575801 13:6.670263 14:1.336528 15:1.521997 16:1.565761 17:1.385328 18:0.190505 19:4.733055 20:104869.545750 21:0.924800
1 1:16.000000 2:236.000000 3:177.329397 4:0.224257 5:5.676881 6:3.913739 7:3.826102 8:4.687956 9:7.046427 10:5.308194 11:4.672437 12:4.323911 13:5.656541 14:1.550188 15:1.566741 16:1.546133 17:1.561437 18:0.015301 19:3.997805 20:142509.575120 21:0.910345
1 1:18.000000 2:217.000000 3:108.416808 4:0.199447 5:6.052967 6:3.189370 7:3.298548 8:3.212866 9:7.574458 10:6.691533 11:5.201522 12:4.626649 13:5.657391 14:1.543084 15:1.566671 16:1.529931 17:1.547209 18:0.064452 19:4.848900 20:11981.603145 21:0.947612
1 1:15.000000 2:228.000000 3:130.239416 4:0.161068 5:8.041499 6:3.393779 7:4.446324 8:3.941409 9:4.946432 10:4.261575 11:4.750745 12:3.712146 13:6.706983 14:1.351553 15:1.564912 16:1.170316 17:1.357438 18:0.613839 19:4.315713 20:93315.100976 21:0.912443
1 1:16.000000 2:193.000000 3:91.182153 4:0.160526 5:6.240533 6:4.767449 7:5.012065 8:3.700081 9:6.358370 10:4.083359 11:6.083270 12:4.851292 13:6.444414 14:1.490161 15:1.563814 16:0.950667 17:1.483179 18:0.707747 19:3.639246 20:33277.215841 21:0.896984
1 1:9.000000 2:143.000000 3:82.739059 4:0.137855 5:6.045419 6:4.005585 7:4.760744 8:4.334116 9:7.542521 10:3.625299 11:4.033590 12:3.811551 13:5.794576 14:1.559316 15:1.565958 16:1.530635 17:1.564154 18:0.046803 19:3.048489 20:27535.261760 21:0.813817
-1 1:14.000000 2:232.000000 3:165.272345 4:0.136321 5:6.199140 6:6.116175 7:4.077098 8:3.718257 9:7.790745 10:3.821414 11:3.389173 12:3.225433 13:7.095073 14:1.493668 15:1.563705 16:0.623230 17:1.486577 18:1.031786 19:4.371712 20:132206.445455 21:0.911530
-1 1:17.000000 2:254.000000 3:133.901490 4:0.167446 5:5.124026 6:4.391179 7:4.007694 8:4.693640 9:6.006013 10:6.177056 11:4.130517 12:3.785793 13:6.547365 14:1.565628 15:1.567772 16:1.559935 17:1.568652 18:0.008721 19:5.320874 20:48903.872235 21:0.963203
1 1:17.000000 2:231.000000 3:156.242000 4:0.193016 5:6.585297 6:4.876081 7:4.901994 8:3.895050 9:5.816911 10:5.331325 11:5.669152 12:5.573959 13:6.192335 14:1.444348 15:1.555877 16:1.182166 17:1.459267 18:0.500159 19:5.088655 20:101186.836225 21:0.951919
-1 1:16.000000 2:207.000000 3:107.268919 4:0.195199 5:7.496354 6:4.542799 7:4.985710 8:3.121973 9:4.430033 10:3.101905 11:5.092951 12:4.644671 13:8.219129 14:1.401426 15:1.536319 16:0.910801 17:0.794888 18:1.435903 19:4.277616 20:58577.773895 21:0.939373
1 1:10.000000 2:185.000000 3:137.032541 4:0.187291 5:6.634907 6:5.634319 7:4.371383 8:5.787962 9:5.458600 10:3.886338 11:4.808766 12:5.427837 13:5.739201 14:1.507696 15:1.550263 16:0.883061 17:1.487163 18:0.771368 19:4.154269 20:87425.951256 21:0.887633
1 1:17.000000 2:237.000000 3:103.170592 4:0.221633 5:5.172380 6:4.608081 7:5.495867 8:4.391082 9:4.511977 10:5.315448 11:4.891538 12:4.650749 13:7.302102 14:1.517696 15:1.552792 16:0.964626 17:1.499692 18:0.677274 19:4.866262 20:12598.300097 21:0.953696
1 1:15.000000 2:246.000000 3:131.729793 4:0.218971 5:6.435669 6:5.608527 7:5.180323 8:3.771567 9:4.865180 10:5.114666 11:5.986778 12:4.392012 13:5.942251 14:1.483525 15:1.569205 16:0.914896 17:1.481934 18:0.744763 19:4.253661 20:80721.059936 21:0.933842
1 1:17.000000 2:253.000000 3:105.600363 4:0.200070 5:7.674020 6:5.535115 7:4.989746 8:5.831537 9:5.527716 10:4.182963 11:3.468622 12:3.600394 13:6.021406 14:1.472976 15:1.543168 16:0.817511 17:1.500605 18:0.823476 19:5.029765 20:10015.717411 21:0.956990
1 1:17.000000 2:254.000000 3:130.538159 4:0.206535 5:6.915454 6:4.630210 7:4.348797 8:4.149656 9:5.391065 10:5.006668 11:3.958269 12:4.710905 13:7.435017 14:1.371033 15:1.524414 16:1.220225 17:1.417415 18:0.503952 19:4.700207 20:9898.324330 21:0.941362
1 1:17.000000 2:223.000000 3:110.090386 4:0.182861 5:7.574537 6:4.766215 7:3.400132 8:3.767298 9:4.706797 10:3.518901 11:5.349700 12:5.211460 13:7.974505 14:1.424352 15:1.566178 16:0.748469 17:1.419733 18:0.973391 19:3.906002 20:60637.996341 21:0.893203
-1 1:18.000000 2:240.000000 3:137.917501 4:0.124704 5:6.149334 6:3.596993 7:3.443383 8:3.826642 9:7.840648 10:5.662959 11:4.393065 12:3.994190 13:5.749151 14:1.550595 15:1.551075 16:1.437581 17:1.570316 18:0.132736 19:4.181271 20:14043.650990 21:0.920509
1 1:11.000000 2:208.000000 3:112.367821 4:0.231162 5:7.127340 6:4.161586 7:4.921510 8:3.885725 9:6.371189 10:5.554199 11:4.705090 12:4.286631 13:6.534490 14:1.516327 15:1.544032 16:1.004147 17:1.489562 18:0.647884 19:4.317799 20:65671.758841 21:0.918736
-1 1:14.000000 2:203.000000 3:134.347994 4:0.180519 5:6.401195 6:4.554238 7:4.351906 8:4.573763 9:5.340810 10:3.835788 11:5.966326 12:4.579266 13:6.788614 14:1.549735 15:1.550716 16:0.793392 17:1.529655 18:0.818546 19:4.330059 20:78293.491462 21:0.926256
-1 1:15.000000 2:238.000000 3:97.434210 4:0.204592 5:5.025286 6:5.540823 7:6.059007 8:3.615305 9:5.209490 10:4.492604 11:6.096632 12:5.166611 13:5.938444 14:1.392324 15:1.549389 16:0.628021 17:1.413731 18:1.099841 19:3.396504 20:58567.966954 21:0.864122
1 1:17.000000 2:223.000000 3:103.898034 4:0.150233 5:4.961534 6:4.437514 7:4.870953 8:4.270250 9:5.916528 10:4.968200 11:5.630461 12:4.864888 13:6.854788 14:1.356007 15:1.560052 16:1.155275 17:1.366751 18:0.619566 19:4.880248 20:35862.156041 21:0.950468
1 1:17.000000 2:251.000000 3:163.126163 4:0.181328 5:6.736382 6:4.772194 7:4.537986 8:2.678388 9:4.435498 10:4.042558 11:5.365600 12:6.885774 13:7.099257 14:1.346719 15:1.565234 16:0.743887 17:1.352281 18:1.045424 19:4.622663 20:108845.365559 21:0.929990
1 1:15.000000 2:223.000000 3:171.881606 4:0.188196 5:6.102212 6:4.805949 7:4.218324 8:3.737024 9:6.736939 10:4.032370 11:4.866410 12:4.694598 13:6.293622 14:1.562597 15:1.554535 16:1.418171 17:1.562735 18:0.160688 19:4.324657 20:127508.916888 21:0.920712
1 1:14.000000 2:247.000000 3:126.667371 4:0.138581 5:7.917169 6:3.757431 7:4.215786 8:3.021740 9:4.055991 10:3.511505 11:4.241121 12:5.039307 13:8.304246 14:1.315466 15:1.482187 16:0.980074 17:0.757444 18:1.404075 19:5.325899 20:105451.312059 21:0.939646
1 1:18.000000 2:232.000000 3:129.711646 4:0.188485 5:6.691177 6:4.198537 7:3.750800 8:4.185064 9:5.668755 10:4.681445 11:4.061096 12:4.857446 13:7.687243 14:1.438408 15:1.569250 16:1.007283 17:1.436862 18:0.697448 19:4.164970 20:68473.988657 21:0.914620
1 1:15.000000 2:218.000000 3:146.695477 4:0.162666 5:8.651873 6:3.601700 7:2.785075 8:2.889564 9:3.925760 10:2.779150 11:4.128356 12:3.519132 13:8.470627 14:1.567283 15:1.550862 16:0.111853 17:1.547349 18:1.482391 19:6.038730 20:80859.279575 21:0.979893
-1 1:14.000000 2:240.000000 3:123.287934 4:0.196376 5:7.352802 6:3.834372 7:4.029222 8:2.927044 9:5.589023 10:4.628500 11:4.866118 12:3.816381 13:8.307079 14:1.431780 15:1.561378 16:1.444597 17:1.422362 18:0.274634 19:4.824265 20:67937.888949 21:0.953838
1 1:13.000000 2:245.000000 3:102.927444 4:0.127927 5:7.584594 6:4.865325 7:4.684303 8:2.956148 9:4.914972 10:3.063397 11:5.715912 12:5.429345 13:6.559122 14:1.457493 15:1.554064 16:0.618187 17:1.440760 18:1.082645 19:4.775497 20:78919.701312 21:0.922847
1 1:13.000000 2:146.000000 3:92.500217 4:0.167869 5:7.190479 6:6.386003 7:4.955836 8:3.472900 9:3.918832 10:4.332173 11:4.117272 12:5.052841 13:6.325500 14:1.409071 15:1.535682 16:0.717113 17:1.373957 18:1.050523 19:3.484818 20:39226.962711 21:0.865549
1 1:17.000000 2:158.000000 3:52.504322 4:0.142224 5:4.827258 6:3.547005 7:4.929696 8:4.900825 9:7.433681 10:4.114404 11:6.331018 12:4.964162 13:5.755579 14:1.399275 15:1.554685 16:1.051114 17:1.383164 18:0.707315 19:3.635235 20:2711.097703 21:0.872668
1 1:18.000000 2:199.000000 3:139.086411 4:0.185312 5:4.347605 6:4.781791 7:5.146518 8:5.745170 9:7.575802 10:6.373053 11:4.177567 12:4.051632 13:4.389857 14:1.551506 15:1.558775 16:1.541734 17:1.563527 18:0.036334 19:4.184318 20:70768.824507 21:0.926795
-1 1:16.000000 2:234.000000 3:100.218962 4:0.235224 5:3.919190 6:4.406806 7:4.605142 8:4.701839 9:5.299437 10:3.845868 11:6.916315 12:5.217635 13:6.682726 14:1.556079 15:1.567985 16:1.326731 17:1.558891 18:0.255971 19:4.656232 20:111623.056820 21:0.941459
1 1:15.000000 2:216.000000 3:163.956053 4:0.199807 5:6.011752 6:4.849093 7:5.391221 8:4.957166 9:6.833666 10:4.460407 11:4.804631 12:2.934672 13:5.921972 14:1.543764 15:1.569586 16:1.333470 17:1.542554 18:0.265569 19:4.145688 20:131227.989880 21:0.894039
-1 1:15.000000 2:209.000000 3:124.187024 4:0.187310 5:6.470668 6:4.797901 7:5.147135 8:5.642361 9:6.827891 10:4.120553 11:4.213078 12:3.838372 13:6.510246 14:1.398427 15:1.556078 16:0.823958 17:1.413145 18:0.904489 19:4.879343 20:86076.407520 21:0.950963
1 1:18.000000 2:254.000000 3:112.591238 4:0.132928 5:4.674687 6:4.439640 7:5.077912 8:6.199097 9:6.931686 10:5.130676 11:4.765260 12:4.044632 13:5.674882 14:1.296439 15:1.549180 16:1.029468 17:1.318055 18:0.794069 19:4.136990 20:4793.762869 21:0.916952
-1 1:18.000000 2:202.000000 3:146.364968 4:0.147824 5:4.595867 6:3.696186 7:3.625345 8:5.306438 9:7.349649 10:6.773719 11:4.121045 12:4.101650 13:5.410260 14:1.562346 15:1.566530 16:1.548259 17:1.566612 18:0.026723 19:3.853971 20:66922.106766 21:0.894507
1 1:17.000000 2:143.000000 3:97.930027 4:0.185003 5:6.927748 6:6.236075 7:3.945903 8:3.931002 9:4.966252 10:4.328617 11:2.615979 12:5.291405 13:7.201475 14:1.292260 15:1.558124 16:0.613839 17:1.222821 18:1.304933 19:3.434015 20:40634.921288 21:0.875703
1 1:17.000000 2:240.000000 3:109.549665 4:0.147994 5:6.875600 6:4.428473 7:4.355992 8:3.998459 9:4.471803 10:4.200690 11:5.432554 12:5.845025 13:6.908844 14:1.316886 15:1.569333 16:0.942451 17:1.315423 18:0.883719 19:4.776656 20:21347.428185 21:0.954543
1 1:18.000000 2:225.000000 3:103.739114 4:0.134773 5:6.821744 6:6.880608 7:5.613523 8:2.887065 9:4.082207 10:2.593740 11:5.062716 12:5.421079 13:7.376244 14:1.253920 15:1.471523 16:0.711852 17:1.275094 18:1.154647 19:5.203014 20:23141.340908 21:0.960096
1 1:17.000000 2:254.000000 3:114.600279 4:0.145834 5:7.071749 6:4.773167 7:4.928687 8:6.639079 9:6.865312 10:4.393974 11:3.879225 12:3.119980 13:5.488121 14:1.362281 15:1.569595 16:0.982824 17:1.363482 18:0.795288 19:4.500669 20:4621.154449 21:0.921559
1 1:17.000000 2:195.000000 3:129.309222 4:0.187292 5:6.640705 6:4.561938 7:4.293386 8:4.302410 9:3.896591 10:4.628850 11:5.030879 12:6.271745 13:7.215550 14:1.383669 15:1.565374 16:0.717573 17:1.378247 18:1.045773 19:3.426387 20:80705.232158 21:0.859954
1 1:18.000000 2:206.000000 3:76.265617 4:0.188753 5:7.082738 6:4.072027 7:4.583709 8:3.806281 9:3.857436 10:4.057034 11:4.671339 12:6.481714 13:7.303523 14:1.308548 15:1.566449 16:0.712838 17:1.312895 18:1.115859 19:3.702375 20:27365.565062 21:0.893837
1 1:16.000000 2:223.000000 3:132.546758 4:0.157463 5:7.454392 6:6.000509 7:5.141604 8:4.733551 9:5.238197 10:4.031431 11:3.277019 12:2.985934 13:7.214029 14:1.361502 15:1.546528 16:1.152876 17:1.385770 18:0.602947 19:4.396371 20:88376.757852 21:0.936921
1 1:10.000000 2:254.000000 3:181.191417 4:0.192734 5:7.107509 6:4.077943 7:3.714498 8:3.124939 9:7.493934 10:5.090098 11:4.004813 12:3.259562 13:6.070778 14:1.561280 15:1.569563 16:1.534416 17:1.562514 18:0.044661 19:3.409360 20:167373.967518 21:0.773058
-1 1:18.000000 2:218.000000 3:125.446950 4:0.168824 5:5.733081 6:6.131983 7:2.860046 8:3.970665 9:6.532882 10:5.356149 11:5.479161 12:3.902085 13:6.242450 14:1.546536 15:1.559571 16:1.415224 17:0.168608 18:1.557761 19:3.903170 20:87248.082624 21:0.885084
1 1:15.000000 2:212.000000 3:103.157363 4:0.203761 5:7.118211 6:4.730315 7:4.474618 8:3.810072 9:6.278561 10:4.108879 11:4.290471 12:4.611419 13:7.495329 14:1.476161 15:1.567236 16:1.092645 17:1.472601 18:0.576347 19:4.186926 20:54338.791952 21:0.924377
-1 1:18.000000 2:233.000000 3:129.972205 4:0.163821 5:4.516525 6:4.019236 7:4.856292 8:5.414908 9:5.988063 10:5.853581 11:3.970994 12:4.066289 13:5.394072 14:1.557673 15:1.564251 16:1.525595 17:1.564218 18:0.038621 19:5.260071 20:46718.116546 21:0.965448
1 1:19.000000 2:253.000000 3:111.990497 4:0.137751 5:5.852841 6:4.401255 7:4.309195 8:5.513458 9:7.114807 10:5.650379 11:2.995387 12:3.966295 13:6.952081 14:1.456197 15:1.567776 16:0.860553 17:1.453176 18:0.827864 19:3.934397 20:1810.040917 21:0.915361
1 1:16.000000 2:211.000000 3:174.638743 4:0.179668 5:7.354508 6:5.625227 7:5.051647 8:4.548114 9:5.220727 10:4.112396 11:3.887946 12:3.362444 13:7.572908 14:1.440415 15:1.568306 16:0.765316 17:1.437925 18:0.938352 19:4.449480 20:163272.382437 21:0.886397
-1 1:13.000000 2:196.000000 3:125.201834 4:0.149677 5:5.675383 6:5.903078 7:5.114194 8:4.256498 9:6.997383 10:4.634213 11:2.946234 12:3.642284 13:6.416453 14:1.532326 15:1.549532 16:1.552335 17:1.553590 18:0.035666 19:4.007057 20:73084.115353 21:0.913352
1 1:16.000000 2:249.000000 3:157.985901 4:0.199267 5:6.082164 6:4.436906 7:4.662024 8:3.985898 9:7.099146 10:4.624363 11:6.194181 12:4.578743 13:6.258360 14:1.509299 15:1.545730 16:1.165264 17:1.484232 18:0.492097 19:3.996199 20:131367.191605 21:0.886000
1 1:15.000000 2:216.000000 3:122.442771 4:0.110445 5:7.339361 6:7.237873 7:4.615083 8:3.560976 9:4.265300 10:4.285279 11:3.750236 12:3.646423 13:6.427359 14:1.460774 15:1.554155 16:0.985089 17:1.444132 18:0.712372 19:3.571062 20:73437.476810 21:0.866321
-1 1:17.000000 2:254.000000 3:122.175063 4:0.163817 5:5.365539 6:2.775495 7:4.200775 8:5.717798 9:7.319648 10:6.118942 11:4.137547 12:3.034024 13:6.573996 14:1.570759 15:1.566855 16:1.497960 17:1.566817 18:0.076817 19:4.929265 20:7612.117779 21:0.949420
1 1:18.000000 2:253.000000 3:112.636706 4:0.142478 5:5.702063 6:3.303906 7:3.569752 8:4.684941 9:5.371347 10:6.190356 11:6.203355 12:6.498176 13:5.705475 14:1.425230 15:1.568806 16:0.891158 17:1.423239 18:0.827195 19:4.351235 20:3955.076520 21:0.933987
1 1:13.000000 2:205.000000 3:123.012883 4:0.160958 5:7.337572 6:5.111606 7:5.096283 8:3.156434 9:3.847927 10:3.559958 11:4.466590 12:5.331065 13:8.017539 14:1.414197 15:1.538891 16:0.669216 17:1.446102 18:1.026275 19:4.158852 20:78839.564540 21:0.914152
1 1:10.000000 2:145.000000 3:78.106272 4:0.165840 5:7.371824 6:5.733997 7:5.317561 8:4.050081 9:5.153563 10:4.281267 11:4.446088 12:4.187776 13:6.977189 14:1.470888 15:1.527656 16:0.299888 17:1.427748 18:1.413957 19:3.181204 20:28573.904377 21:0.838023
-1 1:12.000000 2:195.000000 3:117.350454 4:0.203197 5:6.282814 6:3.471432 7:4.978642 8:4.713054 9:5.030812 10:6.290466 11:6.320495 12:4.377040 13:6.881545 14:1.566523 15:1.568977 16:1.570016 17:1.568342 18:0.001656 19:4.415898 20:64521.163306 21:0.935833
1 1:18.000000 2:195.000000 3:109.653205 4:0.164095 5:7.021763 6:7.092947 7:5.200131 8:4.749384 9:4.310188 10:3.512789 11:2.677320 12:4.403098 13:6.940995 14:1.238938 15:1.461045 16:1.336096 17:1.129186 18:0.676310 19:4.285733 20:40984.889204 21:0.939196
-1 1:17.000000 2:240.000000 3:129.602343 4:0.219769 5:3.290884 6:4.172544 7:5.505882 8:6.618083 9:8.703824 10:5.826695 11:4.524816 12:3.692943 13:3.279324 14:1.563262 15:1.567073 16:1.499028 17:1.559538 18:0.083027 19:5.023144 20:14352.839288 21:0.956640
-1 1:15.000000 2:119.000000 3:77.029494 4:0.156618 5:6.494847 6:3.964030 7:4.405460 8:3.945130 9:7.750044 10:3.804887 11:3.868922 12:2.952138 13:6.462368 14:1.558988 15:1.561365 16:1.471119 17:1.568419 18:0.097301 19:2.915834 20:27604.460489 21:0.801737
-1 1:18.000000 2:249.000000 3:134.905934 4:0.234593 5:6.502122 6:4.590411 7:6.732727 8:4.409232 9:4.410969 10:3.876130 11:4.119578 12:3.599499 13:6.947293 14:1.271743 15:1.549272 16:1.057574 17:1.250218 18:0.833800 19:2.496558 20:107066.519146 21:0.766276
1 1:17.000000 2:189.000000 3:146.232807 4:0.194662 5:5.231121 6:4.563812 7:5.786781 8:4.890025 9:7.435229 10:5.278487 11:2.849986 12:3.910277 13:6.806030 14:1.541743 15:1.552272 16:1.213744 17:1.523219 18:0.404630 19:4.043217 20:85170.093176 21:0.916978
1 1:18.000000 2:188.000000 3:107.079428 4:0.193286 5:6.157915 6:5.265915 7:6.596228 8:4.814045 9:5.192658 10:4.035547 11:4.779207 12:4.211696 13:5.978459 14:1.436348 15:1.560133 16:0.921080 17:1.447012 18:0.773501 19:4.302457 20:52200.621264 21:0.933567
-1 1:17.000000 2:249.000000 3:86.043863 4:0.137743 5:5.950703 6:4.177763 7:4.917971 8:5.425132 9:6.538837 10:5.118830 11:4.328273 12:5.594465 13:5.352638 14:1.569340 15:1.561465 16:0.023300 17:1.558284 18:1.560008 19:4.902327 20:13179.657249 21:0.938069
1 1:17.000000 2:218.000000 3:119.466697 4:0.212954 5:7.092901 6:4.875374 7:2.419367 8:3.547964 9:6.120892 10:4.911271 11:5.378363 12:4.020367 13:7.173018 14:1.570160 15:1.570678 16:1.570278 17:1.570773 18:0.000598 19:4.411064 20:67077.465251 21:0.940875
1 1:8.000000 2:230.000000 3:126.125516 4:0.206367 5:6.546248 6:3.908111 7:4.845183 8:4.632732 9:8.095700 10:4.122497 11:3.860539 12:2.996870 13:6.963293 14:1.542205 15:1.554207 16:1.558063 17:1.558794 18:0.024735 19:4.165173 20:94827.737499 21:0.884136
-1 1:13.000000 2:184.000000 3:89.113455 4:0.201435 5:6.936117 6:5.412139 7:3.821550 8:4.460539 9:5.935443 10:4.246504 11:5.219299 12:4.918502 13:4.776463 14:1.548971 15:1.565349 16:0.459488 17:1.554419 18:1.127686 19:4.491504 20:19586.872638 21:0.930716
1 1:16.000000 2:233.000000 3:133.343463 4:0.212923 5:7.466452 6:5.638149 7:5.284998 8:2.711866 9:3.849305 10:2.725681 11:3.209830 12:4.862676 13:8.039088 14:1.379271 15:1.565750 16:0.783773 17:1.384317 18:0.973502 19:4.549235 20:116134.435696 21:0.943225
1 1:16.000000 2:142.000000 3:68.415074 4:0.118956 5:7.146473 6:5.754203 7:3.986461 8:3.561659 9:4.009772 10:2.924241 11:4.540204 12:6.634088 13:7.607062 14:1.383295 15:1.560977 16:0.519828 17:1.248288 18:1.373477 19:3.493964 20:21066.325231 21:0.879936
1 1:17.000000 2:175.000000 3:119.646482 4:0.217848 5:6.186954 6:6.510000 7:4.942796 8:4.120797 9:6.399651 10:4.644770 11:4.833368 12:3.733304 13:6.287966 14:1.517274 15:1.553929 16:0.723227 17:1.534141 18:0.884225 19:4.161802 20:55868.911138 21:0.924752
1 1:18.000000 2:168.000000 3:82.710006 4:0.219947 5:6.852925 6:4.240599 7:3.110377 8:4.543877 9:5.506223 10:5.409701 11:4.344752 12:5.122908 13:7.725562 14:1.435428 15:1.560207 16:0.908527 17:1.424839 18:0.808226 19:3.857146 20:31232.793132 21:0.903538
1 1:17.000000 2:238.000000 3:97.320052 4:0.139167 5:7.112103 6:4.175647 7:4.298564 8:4.177141 9:5.079242 10:4.903998 11:6.102469 12:4.711718 13:7.270760 14:1.255389 15:1.565995 16:0.742290 17:1.250588 18:1.148714 19:4.480779 20:6777.983498 21:0.933756
1 1:16.000000 2:216.000000 3:150.417894 4:0.157035 5:6.834285 6:4.230629 7:3.748924 8:4.421006 9:6.874645 10:5.904661 11:4.986511 12:4.222425 13:6.592674 14:1.512636 15:1.547366 16:1.032547 17:1.489206 18:0.619840 19:4.669781 20:100975.140475 21:0.933281
1 1:17.000000 2:249.000000 3:138.423562 4:0.213166 5:7.361702 6:5.141933 7:3.241978 8:3.013442 9:5.605921 10:3.503705 11:4.032371 12:5.684036 13:7.544720 14:1.522727 15:1.560690 16:0.923504 17:1.512621 18:0.705467 19:4.600812 20:14984.178008 21:0.927371
-1 1:15.000000 2:249.000000 3:143.935813 4:0.182822 5:4.857079 6:3.440031 7:3.656904 8:6.036293 9:9.017494 10:4.947474 11:3.561785 12:3.173113 13:5.273936 14:1.566573 15:1.567085 16:1.468068 17:1.570284 18:0.102216 19:4.557720 20:107789.463070 21:0.934664
1 1:18.000000 2:197.000000 3:121.711691 4:0.172708 5:7.875919 6:5.363581 7:4.781291 8:3.478590 9:3.984813 10:5.929063 11:3.449503 12:4.848925 13:7.164924 14:1.187271 15:1.554736 16:0.924103 17:1.046279 18:1.171211 19:4.103644 20:60527.372574 21:0.923035
-1 1:17.000000 2:223.000000 3:112.664818 4:0.207535 5:7.005149 6:4.357454 7:4.992795 8:4.280592 9:6.575507 10:4.227764 11:3.712553 12:3.236382 13:7.157318 14:1.473677 15:1.562820 16:0.445376 17:1.481654 18:1.214563 19:4.274782 20:72343.096801 21:0.919230
1 1:13.000000 2:238.000000 3:105.440904 4:0.122865 5:6.094445 6:5.811496 7:5.071980 8:4.175429 9:5.805899 10:4.422531 11:4.357419 12:6.381154 13:5.921979 14:1.139188 15:1.553872 16:0.927484 17:1.091845 18:1.122264 19:5.745745 20:24773.474187 21:0.974582
1 1:13.000000 2:186.000000 3:83.097543 4:0.137201 5:5.916594 6:4.412775 7:4.116384 8:5.399033 9:7.229308 10:4.355442 11:5.409666 12:4.269924 13:6.194149 14:1.529918 15:1.543588 16:0.958232 17:1.502709 18:0.680651 19:3.895690 20:31851.175929 21:0.894626
-1 1:16.000000 2:239.000000 3:138.996290 4:0.208930 5:4.761737 6:5.028381 7:5.011361 8:6.136591 9:7.628419 10:6.227003 11:4.462199 12:4.203713 13:4.201453 14:1.559873 15:1.563283 16:1.472669 17:1.567386 18:0.094717 19:6.101753 20:42936.568063 21:0.977147
1 1:17.000000 2:252.000000 3:101.307926 4:0.210941 5:5.845755 6:3.859664 7:3.934920 8:6.006302 9:8.251656 10:5.404829 11:5.291511 12:3.736108 13:4.779988 14:1.564344 15:1.558099 16:1.405374 17:1.564552 18:0.171667 19:4.302453 20:4409.164338 21:0.925988
-1 1:14.000000 2:189.000000 3:84.799118 4:0.167320 5:6.554855 6:5.867008 7:3.386357 8:6.156542 9:6.489923 10:5.966166 11:4.983787 12:4.766956 13:4.475755 14:1.367238 15:1.561083 16:0.635838 17:1.376951 18:1.128803 19:4.063078 20:31127.057140 21:0.901573
-1 1:14.000000 2:139.000000 3:98.097458 4:0.180562 5:7.108453 6:3.392491 7:5.949625 8:5.213995 9:6.833834 10:4.152530 11:4.331886 12:3.752190 13:6.023223 14:1.541687 15:1.549891 16:0.948538 17:1.520782 18:0.672273 19:3.939801 20:35282.757887 21:0.914740
1 1:15.000000 2:205.000000 3:100.956239 4:0.182865 5:5.139301 6:5.523706 7:5.169178 8:5.682151 9:4.986869 10:4.223819 11:4.000983 12:5.758629 13:6.423870 14:1.415404 15:1.570237 16:0.444628 17:1.415963 18:1.281001 19:3.990614 20:48796.250408 21:0.891916
1 1:17.000000 2:201.000000 3:78.859562 4:0.222420 5:5.542838 6:4.169318 7:4.662484 8:5.290327 9:6.507735 10:4.154601 11:6.243923 12:5.392875 13:6.543287 14:1.535055 15:1.536768 16:0.598413 17:1.501027 18:1.042153 19:4.136993 20:25904.213934 21:0.883661
-1 1:17.000000 2:208.000000 3:106.011669 4:0.191119 5:4.559947 6:3.131097 7:4.926061 8:5.081949 9:7.113819 10:7.734677 11:3.915298 12:3.840733 13:5.100580 14:1.539032 15:1.568655 16:1.536224 17:1.541174 18:0.064194 19:4.911228 20:11671.491440 21:0.950626
1 1:17.000000 2:140.000000 3:100.226568 4:0.199866 5:6.968964 6:5.031695 7:4.294879 8:4.656583 9:5.500980 10:4.432831 11:3.784706 12:4.505501 13:6.695150 14:1.534260 15:1.556150 16:1.220044 17:1.519614 18:0.401935 19:3.719249 20:38264.592504 21:0.904108
1 1:17.000000 2:137.000000 3:100.950813 4:0.203385 5:5.297117 6:3.994526 7:3.189698 8:3.319466 9:7.012135 10:5.527816 11:4.049047 12:5.548305 13:6.119170 14:1.558550 15:1.568184 16:1.467987 17:1.561162 18:0.112443 19:3.623130 20:38454.192602 21:0.900361
1 1:16.000000 2:250.000000 3:102.957817 4:0.207463 5:6.768259 6:5.102100 7:5.036755 8:4.031117 9:6.597087 10:4.871127 11:3.758931 12:4.278328 13:6.604852 14:1.520684 15:1.553156 16:0.963345 17:1.503044 18:0.675203 19:5.155834 20:11102.492160 21:0.951746
1 1:16.000000 2:218.000000 3:40.826778 4:0.234818 5:6.065131 6:4.774693 7:4.384090 8:4.770412 9:8.240835 10:5.721441 11:2.049218 12:3.767289 13:5.933866 14:1.255083 15:1.321647 16:1.253092 17:0.882567 18:1.005934 19:3.383330 20:5242.099962 21:0.726409
